latitude,longitude,flooded_2018,flooded_2019,flooded_2021,flood_history_count,risk
8.227220529608639,76.45516467377041,1.0,0.0,0.0,1.0,Medium
8.228118844892759,76.07607562387199,1.0,0.0,0.0,1.0,Medium
8.228118844892759,76.57553892184244,1.0,0.0,0.0,1.0,Medium
8.229017160176877,76.47402929473692,1.0,0.0,0.0,1.0,Medium
8.229017160176877,76.53331810348881,1.0,0.0,0.0,1.0,Medium
8.229017160176877,76.69681148519857,1.0,0.0,0.0,1.0,Medium
8.229915475460997,76.44887646678158,1.0,0.0,0.0,1.0,Medium
8.230813790745117,76.79652448173583,1.0,0.0,0.0,1.0,Medium
8.232610421313355,76.32221401172073,1.0,0.0,0.0,1.0,Medium
8.233508736597475,77.43792159459717,0.0,0.0,1.0,1.0,Medium
8.236203682449833,75.79580125522669,1.0,0.0,0.0,1.0,Medium
8.237101997733953,76.18207682739808,1.0,0.0,0.0,1.0,Medium
8.238000313018073,76.73094746599511,1.0,0.0,0.0,1.0,Medium
8.238000313018073,76.73813398826806,1.0,0.0,0.0,1.0,Medium
8.238000313018073,77.11003651589355,1.0,0.0,0.0,1.0,Medium
8.238000313018073,77.25736022248915,1.0,0.0,0.0,1.0,Medium
8.238898628302191,75.76076695914603,1.0,0.0,0.0,1.0,Medium
8.239796943586311,76.37072303706319,1.0,0.0,0.0,1.0,Medium
8.239796943586311,76.53152147292057,1.0,0.0,0.0,1.0,Medium
8.240695258870431,76.62674289303725,1.0,0.0,0.0,1.0,Medium
8.24159357415455,75.75358043687307,1.0,0.0,0.0,1.0,Medium
8.242491889438671,76.31233254359542,1.0,0.0,0.0,1.0,Medium
8.242491889438671,76.96361112458207,1.0,0.0,0.0,1.0,Medium
8.24339020472279,75.57751064118564,1.0,0.0,0.0,1.0,Medium
8.24339020472279,76.37251966763142,1.0,0.0,0.0,1.0,Medium
8.24339020472279,76.4677410877481,1.0,0.0,0.0,1.0,Medium
8.24428852000691,76.09494024483848,1.0,0.0,0.0,1.0,Medium
8.246983465859268,76.0814655155767,1.0,0.0,0.0,1.0,Medium
8.246983465859268,76.86749138918128,1.0,0.0,0.0,1.0,Medium
8.247881781143388,75.9799558884712,1.0,0.0,0.0,1.0,Medium
8.247881781143388,76.04373627364367,1.0,0.0,0.0,1.0,Medium
8.247881781143388,76.84503350707828,1.0,0.0,0.0,1.0,Medium
8.248780096427506,76.64201425286728,1.0,0.0,0.0,1.0,Medium
8.249678411711626,75.99163398716475,1.0,0.0,0.0,1.0,Medium
8.249678411711626,76.02756659852953,1.0,0.0,0.0,1.0,Medium
8.250576726995746,76.52074168951114,1.0,0.0,0.0,1.0,Medium
8.251475042279864,76.58272544411538,1.0,0.0,0.0,1.0,Medium
8.253271672848104,76.75969355508694,1.0,0.0,0.0,1.0,Medium
8.254169988132224,76.75879523980282,1.0,0.0,0.0,1.0,Medium
8.255966618700462,75.437373456863,1.0,0.0,0.0,1.0,Medium
8.255966618700462,76.38779102746145,1.0,0.0,0.0,1.0,Medium
8.255966618700462,76.79742279701996,1.0,0.0,0.0,1.0,Medium
8.257763249268702,75.90000582818455,1.0,0.0,0.0,1.0,Medium
8.257763249268702,75.98624409546002,1.0,0.0,0.0,1.0,Medium
8.257763249268702,76.4955888615558,1.0,0.0,0.0,1.0,Medium
8.25866156455282,76.55667430087593,1.0,0.0,0.0,1.0,Medium
8.26045819512106,76.31502748944777,1.0,0.0,0.0,1.0,Medium
8.26045819512106,76.54050462576177,1.0,0.0,0.0,1.0,Medium
8.2622548256893,75.71225793380357,1.0,0.0,0.0,1.0,Medium
8.2622548256893,75.8380220735803,1.0,0.0,0.0,1.0,Medium
8.2622548256893,76.65998055854966,1.0,0.0,0.0,1.0,Medium
8.263153140973419,76.37790955933613,1.0,0.0,0.0,1.0,Medium
8.263153140973419,76.86928801974952,1.0,0.0,0.0,1.0,Medium
8.264051456257539,75.80388609278377,1.0,0.0,0.0,1.0,Medium
8.264051456257539,75.83622544301207,1.0,0.0,0.0,1.0,Medium
8.264949771541659,76.00151545529006,1.0,0.0,0.0,1.0,Medium
8.265848086825777,75.53528982283203,1.0,0.0,0.0,1.0,Medium
8.265848086825777,76.05002448063252,1.0,0.0,0.0,1.0,Medium
8.265848086825777,76.07607562387199,1.0,0.0,0.0,1.0,Medium
8.266746402109897,75.7922079940902,1.0,0.0,0.0,1.0,Medium
8.267644717394017,76.65279403627672,1.0,0.0,0.0,1.0,Medium
8.268543032678135,75.65746070147229,1.0,0.0,0.0,1.0,Medium
8.268543032678135,75.8191574526138,1.0,0.0,0.0,1.0,Medium
8.269441347962257,76.5234366353635,1.0,0.0,0.0,1.0,Medium
8.271237978530495,76.00690534699477,1.0,0.0,0.0,1.0,Medium
8.271237978530495,76.67615023366382,1.0,0.0,0.0,1.0,Medium
8.273034609098733,75.54696792152558,1.0,0.0,0.0,1.0,Medium
8.273034609098733,76.57913218297891,1.0,0.0,0.0,1.0,Medium
8.274831239666973,75.68441015999586,1.0,0.0,0.0,1.0,Medium
8.274831239666973,75.8793445766498,1.0,0.0,0.0,1.0,Medium
8.275729554951091,75.94132833125406,1.0,0.0,0.0,1.0,Medium
8.275729554951091,76.00061714000594,1.0,0.0,0.0,1.0,Medium
8.275729554951091,76.49289391570343,1.0,0.0,0.0,1.0,Medium
8.276627870235213,75.73830907704304,1.0,0.0,0.0,1.0,Medium
8.276627870235213,76.45606298905454,1.0,0.0,0.0,1.0,Medium
8.277526185519331,75.95929463693645,1.0,0.0,0.0,1.0,Medium
8.277526185519331,75.98265083432355,1.0,0.0,0.0,1.0,Medium
8.277526185519331,76.08505877671317,1.0,0.0,0.0,1.0,Medium
8.277526185519331,76.42462195411035,1.0,0.0,0.0,1.0,Medium
8.279322816087571,75.8146658761932,1.0,0.0,0.0,1.0,Medium
8.279322816087571,77.15854554123601,1.0,0.0,0.0,1.0,Medium
8.28022113137169,75.64129102635813,1.0,0.0,0.0,1.0,Medium
8.28022113137169,75.93504012426521,1.0,0.0,0.0,1.0,Medium
8.28111944665581,75.49037405862605,1.0,0.0,0.0,1.0,Medium
8.28381439250817,76.70040474633505,1.0,0.0,0.0,1.0,Medium
8.284712707792288,75.5613409660715,1.0,0.0,0.0,1.0,Medium
8.285611023076406,75.64668091806284,1.0,0.0,0.0,1.0,Medium
8.285611023076406,75.71315624908769,1.0,0.0,0.0,1.0,Medium
8.287407653644646,76.77316828434873,1.0,0.0,0.0,1.0,Medium
8.288305968928766,76.51625011309055,1.0,0.0,0.0,1.0,Medium
8.289204284212886,75.8928193059116,1.0,0.0,0.0,1.0,Medium
8.290102599497004,75.71854614079241,1.0,0.0,0.0,1.0,Medium
8.290102599497004,76.41923206240564,1.0,0.0,0.0,1.0,Medium
8.290102599497004,76.88725432543191,1.0,0.0,0.0,1.0,Medium
8.291899230065244,75.6673421695976,1.0,0.0,0.0,1.0,Medium
8.292797545349362,76.07877056972434,1.0,0.0,0.0,1.0,Medium
8.292797545349362,76.73993061883631,1.0,0.0,0.0,1.0,Medium
8.293695860633484,75.82634397488675,1.0,0.0,0.0,1.0,Medium
8.294594175917602,75.67812195300704,1.0,0.0,0.0,1.0,Medium
8.294594175917602,75.81197093034083,1.0,0.0,0.0,1.0,Medium
8.295492491201722,75.70956298795122,1.0,0.0,0.0,1.0,Medium
8.295492491201722,76.647404144572,1.0,0.0,0.0,1.0,Medium
8.296390806485842,75.47779764464838,1.0,0.0,0.0,1.0,Medium
8.29728912176996,76.34018031740312,1.0,0.0,0.0,1.0,Medium
8.29818743705408,76.00960029284714,1.0,0.0,0.0,1.0,Medium
8.29818743705408,76.47941918644165,1.0,0.0,0.0,1.0,Medium
8.29818743705408,76.5144534825223,1.0,0.0,0.0,1.0,Medium
8.2990857523382,76.45336804320218,1.0,0.0,0.0,1.0,Medium
8.299984067622319,76.04463458892779,1.0,0.0,0.0,1.0,Medium
8.299984067622319,76.3437735785396,1.0,0.0,0.0,1.0,Medium
8.30088238290644,76.57733555241067,1.0,0.0,0.0,1.0,Medium
8.301780698190559,76.74711714110926,1.0,0.0,0.0,1.0,Medium
8.301780698190559,76.81449078741822,1.0,0.0,0.0,1.0,Medium
8.302679013474677,75.91258224216223,1.0,0.0,0.0,1.0,Medium
8.303577328758799,76.72376094372216,1.0,0.0,0.0,1.0,Medium
8.303577328758799,76.9285768285014,1.0,0.0,0.0,1.0,Medium
8.304475644042917,75.66195227789288,1.0,0.0,0.0,1.0,Medium
8.305373959327037,76.7947278511676,1.0,0.0,0.0,1.0,Medium
8.306272274611157,75.84071701943266,1.0,0.0,0.0,1.0,Medium
8.306272274611157,76.66537045025439,1.0,0.0,0.0,1.0,Medium
8.307170589895275,76.37790955933613,1.0,0.0,0.0,1.0,Medium
8.308068905179395,76.02846491381365,1.0,0.0,0.0,1.0,Medium
8.308068905179395,76.35185841609668,1.0,0.0,0.0,1.0,Medium
8.308068905179395,76.87557622673836,1.0,0.0,0.0,1.0,Medium
8.308967220463515,75.68980005170059,1.0,0.0,0.0,1.0,Medium
8.308967220463515,76.66806539610674,1.0,0.0,0.0,1.0,Medium
8.310763851031755,75.63769776522166,1.0,0.0,0.0,1.0,Medium
8.313458796884113,76.06709247103079,1.0,0.0,0.0,1.0,Medium
8.314357112168231,76.00960029284714,1.0,0.0,0.0,1.0,Medium
8.314357112168231,76.75610029395045,1.0,0.0,0.0,1.0,Medium
8.315255427452351,75.64398597221049,1.0,0.0,0.0,1.0,Medium
8.315255427452351,76.43270679166743,1.0,0.0,0.0,1.0,Medium
8.316153742736471,75.98175251903943,1.0,0.0,0.0,1.0,Medium
8.316153742736471,76.89264421713662,1.0,0.0,0.0,1.0,Medium
8.31705205802059,77.36066648016289,1.0,0.0,0.0,1.0,Medium
8.317950373304711,75.91168392687811,1.0,0.0,0.0,1.0,Medium
8.31884868858883,75.64218934164225,1.0,0.0,0.0,1.0,Medium
8.31884868858883,75.71315624908769,1.0,0.0,0.0,1.0,Medium
8.31884868858883,75.7544787521572,1.0,0.0,0.0,1.0,Medium
8.319747003872948,76.4452832056451,1.0,0.0,0.0,1.0,Medium
8.32064531915707,75.51462857129728,1.0,0.0,0.0,1.0,Medium
8.323340265009428,75.77064842727134,1.0,0.0,0.0,1.0,Medium
8.324238580293546,76.51355516723818,1.0,0.0,0.0,1.0,Medium
8.326035210861786,75.63410450408517,1.0,0.0,0.0,1.0,Medium
8.326035210861786,76.50816527553347,1.0,0.0,0.0,1.0,Medium
8.326035210861786,76.59530185809307,1.0,0.0,0.0,1.0,Medium
8.326933526145904,75.51732351714963,1.0,0.0,0.0,1.0,Medium
8.326933526145904,75.79849620107905,1.0,0.0,0.0,1.0,Medium
8.326933526145904,75.98265083432355,1.0,0.0,0.0,1.0,Medium
8.326933526145904,76.48121581700988,1.0,0.0,0.0,1.0,Medium
8.326933526145904,76.57913218297891,1.0,0.0,0.0,1.0,Medium
8.327831841430026,75.59907020800452,1.0,0.0,0.0,1.0,Medium
8.327831841430026,76.58542038996775,1.0,0.0,0.0,1.0,Medium
8.328730156714144,75.96827778977763,1.0,0.0,0.0,1.0,Medium
8.331425102566502,76.03475312080248,1.0,0.0,0.0,1.0,Medium
8.331425102566502,76.06709247103079,1.0,0.0,0.0,1.0,Medium
8.332323417850622,75.7598686438619,1.0,0.0,0.0,1.0,Medium
8.333221733134742,75.77873326482842,1.0,0.0,0.0,1.0,Medium
8.33412004841886,76.85222002935124,1.0,0.0,0.0,1.0,Medium
8.335018363702982,76.04553290421191,1.0,0.0,0.0,1.0,Medium
8.3359166789871,75.78861473295373,1.0,0.0,0.0,1.0,Medium
8.33771330955534,75.78502147181726,1.0,0.0,0.0,1.0,Medium
8.33771330955534,75.88473446835452,1.0,0.0,0.0,1.0,Medium
8.339509940123579,75.60895167612983,1.0,0.0,0.0,1.0,Medium
8.339509940123579,75.72573266306537,1.0,0.0,0.0,1.0,Medium
8.340408255407699,75.65027417919933,1.0,0.0,0.0,1.0,Medium
8.340408255407699,75.92695528670814,1.0,0.0,0.0,1.0,Medium
8.342204885975937,75.67902026829115,1.0,0.0,0.0,1.0,Medium
8.342204885975937,76.47582592530517,1.0,0.0,0.0,1.0,Medium
8.342204885975937,76.58362375939952,1.0,0.0,0.0,1.0,Medium
8.343103201260057,76.33029884927781,1.0,0.0,0.0,1.0,Medium
8.343103201260057,76.6015900650819,1.0,0.0,0.0,1.0,Medium
8.343103201260057,76.77226996906461,1.0,0.0,0.0,1.0,Medium
8.343103201260057,76.9878656372533,1.0,0.0,0.0,1.0,Medium
8.344001516544175,76.09943182125909,1.0,0.0,0.0,1.0,Medium
8.344899831828297,75.78951304823785,1.0,0.0,0.0,1.0,Medium
8.346696462396535,76.09224529898613,1.0,0.0,0.0,1.0,Medium
8.346696462396535,76.63303110002609,1.0,0.0,0.0,1.0,Medium
8.348493092964773,76.09224529898613,1.0,0.0,0.0,1.0,Medium
8.349391408248893,76.13626274790799,1.0,0.0,0.0,1.0,Medium
8.349391408248893,76.74891377167751,1.0,0.0,0.0,1.0,Medium
8.351188038817131,76.88545769486367,1.0,0.0,0.0,1.0,Medium
8.352984669385371,75.68261352942763,1.0,0.0,0.0,1.0,Medium
8.353882984669491,76.1003301365432,1.0,0.0,0.0,1.0,Medium
8.354781299953611,76.76328681622341,1.0,0.0,0.0,1.0,Medium
8.35567961523773,75.60984999141395,1.0,0.0,0.0,1.0,Medium
8.35567961523773,76.36892640649495,1.0,0.0,0.0,1.0,Medium
8.35567961523773,76.64021762229903,1.0,0.0,0.0,1.0,Medium
8.35657793052185,76.9833740608327,1.0,0.0,0.0,1.0,Medium
8.35747624580597,75.8793445766498,1.0,0.0,0.0,1.0,Medium
8.35747624580597,76.75160871752986,1.0,0.0,0.0,1.0,Medium
8.35747624580597,76.9007290546937,1.0,0.0,0.0,1.0,Medium
8.358374561090088,75.6906983669847,1.0,0.0,0.0,1.0,Medium
8.358374561090088,76.43001184581507,1.0,0.0,0.0,1.0,Medium
8.359272876374208,75.6763253224388,1.0,0.0,0.0,1.0,Medium
8.361069506942446,75.86586984738801,1.0,0.0,0.0,1.0,Medium
8.361069506942446,75.95570137579996,1.0,0.0,0.0,1.0,Medium
8.361069506942446,76.04553290421191,1.0,0.0,0.0,1.0,Medium
8.361069506942446,76.52702989649998,1.0,0.0,0.0,1.0,Medium
8.362866137510686,76.82976214724826,1.0,0.0,0.0,1.0,Medium
8.366459398647164,75.58649379402684,1.0,0.0,0.0,1.0,Medium
8.366459398647164,76.12368633393031,1.0,0.0,0.0,1.0,Medium
8.366459398647164,76.35006178552844,1.0,0.0,0.0,1.0,Medium
8.367357713931284,75.62961292766458,1.0,0.0,0.0,1.0,Medium
8.367357713931284,76.34467189382372,1.0,0.0,0.0,1.0,Medium
8.367357713931284,76.47762255587341,1.0,0.0,0.0,1.0,Medium
8.367357713931284,76.62674289303725,1.0,0.0,0.0,1.0,Medium
8.369154344499524,75.86407321681978,1.0,0.0,0.0,1.0,Medium
8.369154344499524,76.1093132893844,1.0,0.0,0.0,1.0,Medium
8.370052659783642,75.50474710317197,1.0,0.0,0.0,1.0,Medium
8.370950975067762,75.60895167612983,1.0,0.0,0.0,1.0,Medium
8.37364592092012,75.68441015999586,1.0,0.0,0.0,1.0,Medium
8.37364592092012,75.90270077403692,1.0,0.0,0.0,1.0,Medium
8.37364592092012,76.03385480551836,1.0,0.0,0.0,1.0,Medium
8.37454423620424,76.14434758546507,1.0,0.0,0.0,1.0,Medium
8.37454423620424,76.51804674365879,1.0,0.0,0.0,1.0,Medium
8.37454423620424,76.52433495064761,1.0,0.0,0.0,1.0,Medium
8.375442551488359,75.94492159239053,1.0,0.0,0.0,1.0,Medium
8.376340866772479,75.75537706744132,1.0,0.0,0.0,1.0,Medium
8.376340866772479,75.90809066574163,1.0,0.0,0.0,1.0,Medium
8.376340866772479,76.36982472177907,1.0,0.0,0.0,1.0,Medium
8.376340866772479,76.63752267644668,1.0,0.0,0.0,1.0,Medium
8.377239182056599,75.61074830669807,1.0,0.0,0.0,1.0,Medium
8.377239182056599,76.92588188264905,1.0,0.0,0.0,1.0,Medium
8.378137497340717,75.55864602021913,1.0,0.0,0.0,1.0,Medium
8.378137497340717,75.86766647795625,1.0,0.0,0.0,1.0,Medium
8.378137497340717,76.54050462576177,1.0,0.0,0.0,1.0,Medium
8.378137497340717,76.63303110002609,1.0,0.0,0.0,1.0,Medium
8.379035812624839,75.80208946221552,1.0,0.0,0.0,1.0,Medium
8.379035812624839,75.92156539500343,1.0,0.0,0.0,1.0,Medium
8.379035812624839,76.58901365110422,1.0,0.0,0.0,1.0,Medium
8.379035812624839,76.62225131661666,1.0,0.0,0.0,1.0,Medium
8.379035812624839,76.63662436116256,1.0,0.0,0.0,1.0,Medium
8.382629073761315,76.59979343451366,1.0,0.0,0.0,1.0,Medium
8.383527389045435,75.86317490153566,1.0,0.0,0.0,1.0,Medium
8.384425704329555,76.50187706854463,1.0,0.0,0.0,1.0,Medium
8.385324019613673,75.85509006397858,1.0,0.0,0.0,1.0,Medium
8.385324019613673,76.63572604587844,1.0,0.0,0.0,1.0,Medium
8.387120650181913,76.17129704398864,1.0,0.0,0.0,1.0,Medium
8.388917280750153,75.9071923504575,1.0,0.0,0.0,1.0,Medium
8.389815596034271,75.53439150754791,1.0,0.0,0.0,1.0,Medium
8.390713911318391,75.73561413119069,1.0,0.0,0.0,1.0,Medium
8.39251054188663,75.8236490290344,1.0,0.0,0.0,1.0,Medium
8.39340885717075,76.33568874098252,1.0,0.0,0.0,1.0,Medium
8.39340885717075,76.89444084770486,1.0,0.0,0.0,1.0,Medium
8.395205487738988,76.10751665881617,1.0,0.0,0.0,1.0,Medium
8.39610380302311,75.71315624908769,1.0,0.0,0.0,1.0,Medium
8.397900433591348,75.76076695914603,1.0,0.0,0.0,1.0,Medium
8.397900433591348,76.10572002824793,1.0,0.0,0.0,1.0,Medium
8.398798748875468,75.93773507011757,1.0,0.0,0.0,1.0,Medium
8.398798748875468,75.94581990767465,1.0,0.0,0.0,1.0,Medium
8.398798748875468,76.46684277246398,1.0,0.0,0.0,1.0,Medium
8.400595379443706,75.56044265078738,1.0,0.0,0.0,1.0,Medium
8.400595379443706,76.8773728573066,1.0,0.0,0.0,1.0,Medium
8.400595379443706,76.94923808003615,1.0,0.0,0.0,1.0,Medium
8.401493694727826,75.80029283164728,1.0,0.0,0.0,1.0,Medium
8.402392010011944,76.80011774287232,1.0,0.0,0.0,1.0,Medium
8.404188640580184,76.03205817495012,1.0,0.0,0.0,1.0,Medium
8.405086955864304,75.63140955823282,1.0,0.0,0.0,1.0,Medium
8.405086955864304,76.04283795835956,1.0,0.0,0.0,1.0,Medium
8.405985271148424,75.49576395033077,1.0,0.0,0.0,1.0,Medium
8.407781901716662,75.50744204902432,1.0,0.0,0.0,1.0,Medium
8.407781901716662,75.82454734431852,1.0,0.0,0.0,1.0,Medium
8.408680217000782,76.50187706854463,1.0,0.0,0.0,1.0,Medium
8.4095785322849,75.89731088233219,1.0,0.0,0.0,1.0,Medium
8.41047684756902,75.70507141153061,1.0,0.0,0.0,1.0,Medium
8.41047684756902,75.76525853556663,1.0,0.0,0.0,1.0,Medium
8.41137516285314,77.31305577010455,1.0,0.0,0.0,1.0,Medium
8.41317179342138,75.99522724830122,1.0,0.0,0.0,1.0,Medium
8.414070108705499,75.79849620107905,1.0,0.0,0.0,1.0,Medium
8.414968423989619,76.06080426404195,1.0,0.0,0.0,1.0,Medium
8.414968423989619,76.09134698370201,1.0,0.0,0.0,1.0,Medium
8.414968423989619,76.87018633503364,1.0,0.0,0.0,1.0,Medium
8.415866739273739,75.5110353101608,1.0,0.0,0.0,1.0,Medium
8.416765054557857,76.38240113575674,1.0,0.0,0.0,1.0,Medium
8.418561685126097,75.53708645340026,1.0,0.0,0.0,1.0,Medium
8.419460000410215,75.805682723352,1.0,0.0,0.0,1.0,Medium
8.419460000410215,75.8146658761932,1.0,0.0,0.0,1.0,Medium
8.421256630978455,75.6718337460182,1.0,0.0,0.0,1.0,Medium
8.421256630978455,75.67902026829115,1.0,0.0,0.0,1.0,Medium
8.421256630978455,76.5458945174665,1.0,0.0,0.0,1.0,Medium
8.422154946262575,76.75789692451869,1.0,0.0,0.0,1.0,Medium
8.423053261546695,76.70309969218741,1.0,0.0,0.0,1.0,Medium
8.425748207399053,77.46487105312076,1.0,0.0,0.0,1.0,Medium
8.427544837967291,77.42444686533538,1.0,0.0,0.0,1.0,Medium
8.428443153251411,75.7598686438619,1.0,0.0,0.0,1.0,Medium
8.42934146853553,75.50205215731961,1.0,0.0,0.0,1.0,Medium
8.430239783819651,75.89102267534336,1.0,0.0,0.0,1.0,Medium
8.430239783819651,77.37863278584528,1.0,0.0,0.0,1.0,Medium
8.43113809910377,76.73364241184747,1.0,0.0,0.0,1.0,Medium
8.43203641438789,75.52181509357024,1.0,0.0,0.0,1.0,Medium
8.43203641438789,76.0122952386995,1.0,0.0,0.0,1.0,Medium
8.43293472967201,76.94564481889968,1.0,0.0,0.0,1.0,Medium
8.433833044956128,76.38150282047262,1.0,0.0,0.0,1.0,Medium
8.434731360240248,76.44887646678158,1.0,0.0,0.0,1.0,Medium
8.435629675524368,76.81628741798646,1.0,0.0,0.0,1.0,Medium
8.435629675524368,77.24837706964796,1.0,0.0,0.0,1.0,Medium
8.436527990808486,75.74998717573659,1.0,0.0,0.0,1.0,Medium
8.436527990808486,76.93486503549025,1.0,0.0,0.0,1.0,Medium
8.437426306092608,75.79759788579493,1.0,0.0,0.0,1.0,Medium
8.439222936660846,76.98427237611682,0.0,0.0,1.0,1.0,Medium
8.440121251944966,75.44725492498831,1.0,0.0,0.0,1.0,Medium
8.440121251944966,76.43360510695155,1.0,0.0,0.0,1.0,Medium
8.441019567229084,75.70057983511002,1.0,0.0,0.0,1.0,Medium
8.441917882513204,75.8470052264215,1.0,0.0,0.0,1.0,Medium
8.444612828365562,75.65746070147229,1.0,0.0,0.0,1.0,Medium
8.444612828365562,75.7176478255083,1.0,0.0,0.0,1.0,Medium
8.447307774217922,75.59727357743627,1.0,0.0,0.0,1.0,Medium
8.447307774217922,75.78052989539665,1.0,0.0,0.0,1.0,Medium
8.447307774217922,75.84341196528503,1.0,0.0,0.0,1.0,Medium
8.44820608950204,75.4742043835119,1.0,0.0,0.0,1.0,Medium
8.44820608950204,75.59008705516332,1.0,0.0,0.0,1.0,Medium
8.44910440478616,76.54409788689826,1.0,0.0,0.0,1.0,Medium
8.45000272007028,76.90432231583017,1.0,0.0,0.0,1.0,Medium
8.450901035354399,76.44348657507686,1.0,0.0,0.0,1.0,Medium
8.450901035354399,76.91330546867137,1.0,0.0,0.0,1.0,Medium
8.453595981206757,75.7320208700542,1.0,0.0,0.0,1.0,Medium
8.453595981206757,76.09583856012262,1.0,0.0,0.0,1.0,Medium
8.454494296490878,75.58200221760625,1.0,0.0,0.0,1.0,Medium
8.456290927059117,75.68261352942763,1.0,0.0,0.0,1.0,Medium
8.457189242343237,76.77316828434873,1.0,0.0,0.0,1.0,Medium
8.458087557627355,75.59727357743627,1.0,0.0,0.0,1.0,Medium
8.458087557627355,76.53511473405706,1.0,0.0,0.0,1.0,Medium
8.458087557627355,76.55308103973944,1.0,0.0,0.0,1.0,Medium
8.458985872911475,75.47779764464838,1.0,0.0,0.0,1.0,Medium
8.458985872911475,75.65656238618816,1.0,0.0,0.0,1.0,Medium
8.459884188195595,75.98085420375531,1.0,0.0,0.0,1.0,Medium
8.460782503479713,76.57643723712656,1.0,0.0,0.0,1.0,Medium
8.460782503479713,76.59440354280895,1.0,0.0,0.0,1.0,Medium
8.462579134047953,76.8683897044654,1.0,0.0,0.0,1.0,Medium
8.462579134047953,76.89444084770486,1.0,0.0,0.0,1.0,Medium
8.463477449332071,75.75088549102071,1.0,0.0,0.0,1.0,Medium
8.463477449332071,76.0122952386995,1.0,0.0,0.0,1.0,Medium
8.464375764616193,75.5065437337402,1.0,0.0,0.0,1.0,Medium
8.464375764616193,75.82634397488675,1.0,0.0,0.0,1.0,Medium
8.464375764616193,76.39228260388205,1.0,0.0,0.0,1.0,Medium
8.464375764616193,76.83335540838473,1.0,0.0,0.0,1.0,Medium
8.465274079900311,75.61074830669807,1.0,0.0,0.0,1.0,Medium
8.467070710468551,76.61865805548017,1.0,0.0,0.0,1.0,Medium
8.46796902575267,76.53511473405706,1.0,0.0,0.0,1.0,Medium
8.46886734103679,76.36173988422199,1.0,0.0,0.0,1.0,Medium
8.46976565632091,76.71477779088096,1.0,0.0,0.0,1.0,Medium
